071531b39468109734b2befe5a814f6b,4
071eea22bbfd00b94e7911f0987c0643,0
073600bb2123b5ea6b1b5664af98dc69,2
07395cfb077764337994f6598a1336b0,0
073b091990757bbaed240cb6f74cc39b,4
078f3139f50b0ac0901008b57d989fa8,1
07900227e5086ea20c330fbfefcae8af,1
079e3738c0314900ce1488917e65cdc3,0
07ae502649102ec9357d8b7890a23a18,0
08045498fb48ef1b670e09a4cdee82c6,0
082584c47ca065a80ff90600915b2241,2
0863f578f977e849dcd901b51b965245,0
08981e015e9fb63151467e78059cf42b,0
08b0cec544f4170809ba4770e3fec9dc,3
08be7ad485005650708e4e3c1cfb3e77,1
08c12a8e41920c9b7f159109729f094b,4
08f94240e0754c7223e01fdbc2a98439,4
094a8a41d6181b1c8607b20f9ac01096,0
095ee899d500a7333fa472c2ab5e1ef1,0
096c0e5cb9557521eed431ab345d9dc1,2
099f80bd8e427a8fbbc563fa178b0d2a,0
0a3c9d8ecbcac1a23ced5f1b09f80e8e,0
0a82809fc27cbfe369b5db099db8d252,2
0ac8f9fde5558ae21fe1bd744ae264df,4
0b278e58ce8c16624af6739cb3eba1be,0
0b7fee2926bab763688a49097c3b230f,0
0b9922fb9be31ee11bac8bc50f96e8d5,1
0ba1e0b71d42683225059b351a3d07a5,0
0bc15e9d21c6fe2706c024fcbe716156,4
0c5e9a88e4507088576327a9bd302837,4
0ca3ddd2ff6c450b58473d4fe398e1ad,4
0cd953ad1515ce55599cd4e0d60bfb8d,1
0d268357d49ed0203c9e3cc4a0a7fcdc,1
0d3e79de0ae05cbf7a83821de4137b74,4
0d6f42c64b5d6a6b33b99c4e6a6e8bb9,0
0d721ccdb35fe27e5f8c9ae791203c4a,0
0d8b0698bad3ee72fe83990f458ae46b,0
0d998e3bc2a2af5f29bc3f71d6f1c4d7,0
0e09750d088b497eb5bfa8094ac25b36,2
0e3f8cc5a7c437bddfd3d6e90ca79c63,0
0e45c176390607cac3baaf29022b609c,0
0ee49c176b2b0fd777857b77bd9c2f2d,0
0f50ded707b969fa07be123878d745fa,4
0f553ae38628f0adc21d0486ed14c839,0
0f5e27d70f1bac7d857e5cc2861a53c4,4
0f91f7689ec64d0b1507b1f619031cb1,0
0fd06086be3a241a360306ce70ac4224,0
100ed21ef912117520613c7ba11ae84d,2
107d719dd19a2eea7c46acf4100cd7c9,0
109ca645e7876f492045bab3034b65d9,4
10b4620945dd6a8673bed1bbf51b765b,4
10c512803e7922dfa91d5fce3ff523ae,0
10cd3b808fa5fdbafa2f93854657f9ec,2
11a2e3f01dfb764516c174f094e3d78c,0
11ae5d633ab78ad50bd84b38e679fee1,4
11d28baa951a099030c8dbe5987d2925,0
11dbd22014c98b0ec15b7fab7354d967,0
11e1ee1099cb9c5367854340e0174358,0
11e60d55f911bcca062d76ac41178091,0
11f7d947fca1776a36cfdbc4bacfaed8,4
11f845a6526791da829ce24d51b2e8ce,4
12134ff87cb76b4d52be4d7947bef66e,4
122ef7b09a1b2b8ee86104f3dab391c9,1
12510465239a6cf68ff045634fd9885c,0
1259d7e4bd38c1854cad254377757f2c,0
12b33d7558f21685f392e0d0f2bf7789,3
12df732be5d29c49a17685a9ce62fa60,2
12e74ace5f405c7ee521ab4af3ba7f74,0
12fb22a838877468620b9db2be329678,0
1331a42d367e7439bb7157d60a36d928,4
139af99fb61bcb9e27da4da19af418a0,4
13ccd191578e382228c2d107732538c3,4
140fb032ed751f7ff42d69f4cb5602a0,4
14536147b157c37d86fc4a73322f7519,2
14bb43ec30bb6b142827ed3389f1379d,3
14c9912f0f7009ea124e01f74cc9cb39,4
14db93e8e8cdbfd544213253e539c376,0
14de421df20de516d3434928aa418638,0
151e8fac1f667b4996de84939dc74a87,0
15544d406fbde4f68ed3c1d1630c5dbb,1
15cf29a16ccaab4be0d09766359c8989,0
15efed251d8b2c4d6ab6bef4ad98d37d,0
161e19765f13725a41437991a11e9b2c,2
16630edaa7708b8f264026aed0e27567,3
16932668f62cabd0b26baad97f745af8,4
16c97694848c178dd72f36d578fa65e1,4
16c99fb6b4cb25947b253e4edf684336,2
172beb54638a22b98218a7c3cb8f474f,0
1763a258995d0f9d2cb3a84a81d40f69,4
1784556d8a588600d1be4e2f6a04c54c,0
178460869d8e29b92cf68be03521da84,1
17a7100c7d5164244f569ac359bff6cd,4
17c32bc462aebd7472e4017e8f025b55,4
18109d06f6421a176118ee55a3a85eb1,2
1812b3bed49bac11ad2353763ee6f5e2,0
183475a5a890f4edb9ab6567eba20565,1
187b5e8cccbf6e8777d5416f0e60551a,1
18c2bbe438cb1f7fbb7a831334077360,4
18c57a21a3df596bc6c637ef1070ac42,4
190856763f5d4ce3bbbb44f43d7073a3,0
19185a9514fccd8627e2bb6b1d3a5bde,4
19afd92f99220731bf1c51eaeacc0314,3
19e13e9afda5c2b178b45d98f15174aa,4
1a4d36a84b0c13892bad58262a66f65d,3
1aa246b37de642f23373d081773d9f6b,1
1ac703adf6d9854366d9c6de78211b55,4
1b380c3dc9873f7e231c0836c4a724a7,0
1b3e81bfa40b3bcbe12661c8503ed5bd,0
1b5370c5142f43fabf4f7a32b44d50b2,3
1bb23c1e3bee02e0241223c25b416137,4
1bb2e2714239a8b05a47d0d4d6f80cc6,0
1bc2f33be6450cc101dd3b8d3004aa26,4
1bcf04d843c14c689eb85be4a7866767,0
1bd56b5ffa851b5e0d1c2c2208b9129f,4
1c3a05ad3d13701bbf2a752052315ed1,0
1cb5bb1c4d4570e65c5b298f2e55c451,3
1cd8c6cf08f5e2564d44a2f8a2592a81,0
1cd996008821c1f32785ceae869f2198,0
1d148dcad951a176fefee1f173fb99d8,0
1d34b657fea4c70dabd5719ee2396c0c,0
1d701e85f0a2e34ff4cf517895b70cfb,1
1d72224584577d92c8f8c73f8f81c78a,0
1d96aa90e74d74b88d1e7babdb4925a3,1
1de801eef6272807ebcd0be707ba9995,4
1e2867ceb8920e45da57630300354c43,4
1eba16270c4041006523e72e0d6af9f9,4
1ec805967a19bcae1bedbe5b3867e455,0
1eccc6ad812782acd75ae04b4a81ef47,0
1f1321dad95765e21f6702363155ff50,2
1f15c4238e1084b41656b6224900d3c6,0
1f81402781a2fd4e0ff75c6997a3bdc2,0
1fa15a956a1625bb48ba52755d0513d7,0
20317b6fb0e36b34a1882e5838d1f894,1
205da46cbc4235779d91aaeac7fba7bf,0
2063cbf8a84c6a976e679e207dfbcc7a,1
209a822403f1ab6af2587e0b5aa72a52,1
20a4fccaa541ae36f1344602950cdaa9,4
20b7d3d407c49e0761a696d59d33d92d,2
20cba9cb16a113dd04126de02129e7d8,4
20db7bec661efd2cf75fbb071f2458f4,3
212b85b657f29183a417a2b281dda3bb,0
2141a24408d1ec0e4282eb196d154a2b,4
2150e490f05202cd9cda2ed5795b4f5c,1
21541340d6d7ccf66531ab39cab0e443,4
217918f5bda2f4ccfb85e87daa01dabd,0
21ac3dffb8b42bc30012858d99d76e90,4
21ea74d65d4b7e56b38c2aa5fd99b3de,4
21fda0cf3d55c2c18e78560f5341a822,0
221d3d1e42ec63e54d4520fdbd54d8ae,1
2268c244de1bfb7ce422138801977729,2
22702fa7eef5364855f4da1c6bccf9e7,2
22e474a074027e9336ceb082ec40dc72,0
2352cae9cf8296d5a6f91e4975ac76e3,0
2354e7a182b015e23500bdc004ea4a62,0
2391aeb4aa9e9b254c903844fbbd302c,4
23ad12436ad530a53828e059516a72fc,0
240653a4965bd11c2b7ff61a70b5e5ab,0
241badeaab8b4a753e92f397f3ede8c8,2
24350fbc95f2c09fcc5194d6c50d87c8,0
24aa9d6242f3de1a0950cbd3e74f788b,0
24b96009777d460dc44a51584f571d9d,2
25130c76006dbbff3fac50ee70fe77d0,4
2516c8251b106425195cd76cc45ecf56,4
25216a673e525b3af4c3d8debac203a5,0
25412ff2458444642e4a715096f60ea9,4
258a983fa6bc4428ba5ac46597adb738,4
258b20a1265012c757124023559ddc19,4
25dbbc46984f659af9a82cdc1d42ccc3,1
2616f2cdc1badd14bc3b5473fd6fdeb0,0
262ee2443c14a7328022880dfe723ea9,4
265083aa4b39e7fc7a7665c66ab374da,0
26838cd7adf4565e7c50ee069e7e9c76,1
269adc94ac54257f2dd4113164c9c31c,4
26b45f4776bbca64a6fac783649c6df8,1
272fc52fba1e408ec2708b507145438e,0
274baff49ce0f2df90d826574e477526,0
278ec9ddb0bf9b96a6ff73910adfde0e,0
2799298125b0d537f167a5ded5cebe59,4
27a0620f0933d7504aa3e569bfe9dc92,1
27f85ac3d1e41add25e04c881e5fee2c,4
281e4ed22aa3a7e6dadc2d533f908a12,1
283c277704fd9c15bd47652a107842b9,4
289d72ce892672dde0bf5c6bcfc2e400,2
28b38ca80e13e951ce466cba72e4ac7a,3
29e9170634fe76f9022ac6f8c516b032,0
29f9b784a9f87a5e39242b03a51fbe36,0
2a091fd3b7c399c089f788918a4c4c6d,0
2a1a48aeafa0d5c0fad041bd3bb5ef5f,1
2a3cc8833e655ef8e857c4679f424d1b,4
2a663fbd4ef443b8eae202456f6e3ba4,0
2ade80413536750cc0494e65ca01d15b,1
2b52aaf8cb0936a479fbb7a283151c05,4
2b974d5d9b21a72d39bc92a50a434eea,4
2bca34071220f7f16ca183f150db1fad,3
2bccbc9d5ac0823dbb406c5c4babbce1,4
2bdb76ed9546e33d23b8d4df05f201a9,4
2bef8660f2ff746e2d4fe4ed208304bc,4
2c2ee61f7f41d4105b52c41ab441f068,4
2c321ee863611f07cb942aabfdc1af12,3
2c7ef0eb3254f7016c25b4755dfc0300,3
2c8f4b0ea93a55af12739dff80b4436d,4
2d33f2edba1a996d6685bdedb793b260,1
2d460e2ad33533ae4ccb5e364ba07769,1
2d9e34a0b50b2f09680a3cefa1cb66cf,0
2d9fdf90d11aad704528d09284d82716,4
2da4caf739b7927ed1aab103b2fa5152,0
2db18fa1e20a5062166851febffad87e,4
2debbd61142cb72947b9bbda5aa7ccd7,1
2dfb4d3eed1b9efa8967cc45208f4500,2
2e57902f9eb939e52f4d1d0c3c578ee0,4
2e63b350e1eadd1142ef695f5a42b1a2,0
2e7d68a8c5f90784b94118f558a5a870,0
2e7e3d09301eb16a977d867836463eb8,0
2ea8da9e8397b4b432659f1d38526a51,4
2eaaa8a042d0a04fddcd6e44a917f9c5,2
2ec92770cb705e22751574ba108c3605,0
2ee0cef15ede92744edad494fce927b7,0
2ef6391af1254e5cff47ebfde930cba8,1
2f1213213f9d344ae6ee8328a1df0b11,4
2f4932a4da36bba6886e6e980e73f9e0,0
2f680a1f94168d9b0d883c9964572df4,1
2f98b1069a8ef8c4c37cffdaeb79ac1b,4
2fae365161b2d3d0bd8199c94b5ef362,0
2fbc9bc46bee3b8d2cabfef2554d96e5,2
2ff93b885d545f9711a2721cd818352c,1
30d802c7d1866ce8190b87be60502bae,0
30dd68683aea28c01be9b75111abbb32,1
30fc8578398951644e9db66f8d67264d,0
30ff6501ba9fa9885ece9828d154b96a,4
314ee585997a474f5e4e8950012fabe6,0
31ca2fc52c479372288cd5725df89081,0
31ec0fa30d58ebf1c7a871e656f4e090,1
325f39c19d16cdd15e79da4af570fe77,0
3287d77da2a833baca5fbd32f4eaae91,0
328e752ae706e0cab036eb60cb363603,0
32a6c5a25990fdba142749b42c81409e,0
32ac0983cb812342f76e009294b43c43,2
330167a57952b0592c53c82dc98d0b6b,0
33069816d19a41bb1f04eb8bc6b3f719,0
3358c962003584c17608972dafc9fe25,0
341030194b35b10d86401e5c49474707,0
34514937b1d5c46d1f655b08b5bac780,4
349184fc8d49bac4b6bebd76b0bc88e8,2
349a382be0e89ef5984c0be4a4447c44,4
34ada2f7e4c8bf8d48b856e2fb2e875a,3
350fa9f5c1d38d0a7e8569d462e288c2,0
355efbc8026875fd4b70791ba8b3b6c1,0
359cd9cd2039b4343f9e7f023b19d789,1
35df85b51097f796407b11740f801e04,2
35e10d3c7d5c2e0cad4e679b523616cc,3
35e3f4aa0867ab803eaf4540480d02cd,4
366da213e720589d2aa013fd7fcd6384,3
366ded3a1ca83eb018fd4c0f2d528ff0,4
36a8da369e4d28fad76e00253633e3f2,0
36d24d43ef4d7cec2c4b87bbe72520df,0
36d50abfbe0daa831eab362ce62364c4,4
370a11ba4418aea5908ca1b326b9299f,1
371a84fcb240acb404ea11c8bcc613b5,4
3726c0b31a87e98717ef94bd76004669,3
378ecca586cf7e062d7116334bc949d9,0
378f5fae0844a15bd6565e15afb2f492,0
37b4585c55eaca9ca8df944ab575e420,1
37c24421e1238e5890696bb105bdd4cd,3
37d8d1d8074d05a175a3cc7d36904577,0
38b1196097843b1f9155ad7b42d37393,4
3902a3f0ba8bd0804a1f375e966965ad,2
390eec0d440810c643b18b7ecb95f8dc,4
393f39c295b691746a64a3f0fcfbabeb,2
397df8fd5b869971651bac6b910f7fb4,4
39af994e85af373ec7da300be080f613,0
39c5737b8a58b11987f9423489ede81b,0
39db60adf107576d0c8d4bc95585c0d0,1
3a15621a5c9bb53b3c2bd020c5c60d84,1
3a28671832afa6c51cacbca4c00a1d84,0
3a4276bff4d9a8ad0278b523b13dcaf3,0
3a96b48bc7e2be34c3e9545661a3b5d3,1
3ad213a8b185d5cecca425dae6e80608,0
3aeb8568252079cea56bf7666295185c,1
3b000d5742d1339e7e5f91d7607027fd,4
3b0535209938d4343a7f1ef13fa7dc0c,4
3b21786a333900b7fe9d4092e6888bd0,3
3b796cd2d3d5f3d941fe70bbc096949f,2
3ba11c5fb1b8b4181d576eb261f33b83,1
3ba9daece52209c6d40c34c0d08804d7,2
3bb00312b0a7338c8956d1361906adfe,2
3c8f310123215d2a5f380bb409d7d212,4
3c96c65373ceb58bed8408c6b8035d79,0
3cb4fb35d416d9f97dc76e88a4f3eb6b,4
3cb85cd97f8a75ac80a75174f5befc27,1
3cc272fe690031025af0d8ecc27ad2d6,4
3cf041bf2e01f96f1857dba55b57e454,0
3d14ea0f8127ef4d5b8bb57607ec41af,2
3d1d7edbcd0869a0e5140dac4a2e0a79,4
3d3be128b81d4cd4c86c34f196149b84,4
3d7dad7750bb997d3bb17e725c705d1d,0
3e481f58bf2e9b4fcea8deb5fda63e36,0
3e83c3f0448f1d1d9d07be49aa0478b0,3
3f21850645c074621a1952e96a371368,0
3f2440821bec5fe68f2720d73abade58,1
3f602d16f0d57bbd7011c27253ce1555,2
3fb9d786d72629c5dc76e98009f03f0c,4
3fdf033cfb2b1b865398082fa212dafa,0
4018578dcb7dcfdeb000ad6bc2be05d4,0
401a4e6bed83b21683390504d2d034a1,0
407eb3c3aa6065292e096579bc541989,0
4099edb1d0968f03bcda3c52218adae7,1
42108bfe9e5d3ddf40f8fcfac7e2d6f3,0
422430d4710b6eef9207125c4053d064,2
422be25efd0659e4fcabed75d19586df,0
422ccaf42ec0baabba85b1982fe91cac,3
429c770fab30f96541038cb8bca45ee5,1
42d63edb9b3b8b8e1aa4f07dd4e8b3bb,0
42f5410cb634dbec0be365e214f16128,1
438f4fa83720a4a2d597a9e17da6dfc3,4
43e8967ee0deb6506b2c76cec7ec8d72,4
440fd1156b6c4d9f84978067e6ea8aba,4
4416095092214438920b0bfc04d0e43b,0
442c355a77dc2fe9c7eefdce007c9559,4
443269f128389480d7b4dae13f153aa7,1
4444d88b18af91db8b36a3c8d119b55a,0
4494cecb56f5c30ae1d38abcfa032dc9,4
460d36c683941fd66c1214d175f36925,2
46298fe752b05d1d088bea499a606385,0
462c6fbe5f1286088789e3003fece818,3
463766da7b5b170e43d5aa89f2a9219b,2
46a1d80907c5153e9aa79b273a7783d7,0
46e2a8ed52d38a14d8800a63d84c7aec,0
470e64680cf352c83748b316c487ea19,4
471a4051d7111ae8fff4ec2059239093,0
4738e4ed2533e3ec695438b89fa19600,0
474b2bdee7dc76c685a6d1d6e65ca472,4
4762aeba150ceb1aa590a9bcbefb18b6,3
47a12804d85bf0d8a74dc96128cd948d,0
4826faaf486f5dd8adfec5cfd20554c3,0
48342a38b746e7f45a93135d2f14c9ec,1
487b4c40f959ad7066aa5cc89b2f741f,0
488a97ff9c79cd081dbcddb8f2eb4817,3
48c12fcbd134d670f294594dab965601,0
48c8415341d7727eee896e6b96499bbc,0
4968accea20838990a1b5e179b7fd380,3
49bd8e12ca54658e735b1591b5ec13f5,0
4a6f65627907d6eca6d25808b881af29,2
4a84ba2bad1b73cd723e0464095f4f8a,0
4a8ab9ac962c30cfb1bb36e60781ff2e,0
4ab6e75477ce8be80ed6e1dfba55bc15,3
4ab9343abf2b2a7e1fe253b291e190cb,2
4ad426e7dbce31f49b76bb85b50c4a0c,4
4adc05376001077cd5dee48b2c91c759,0
4b464d83ce8e1fb93baa5f6db9814b1d,1
4b9f71d9a9a0be0223c0ed2054acc565,0
4bb20e9d625a4f8af149d3c7ea03d485,4
4bbea0bc6adfa4ec0a33f799864a51cb,2
4bcead4a3cab3f33414970dc62b5ab07,0
4bd116fae593499177db748f44cd4594,1
4bde21e27dc4b0765f6791f5f2f1e3bd,0
4be19d3a353156b48233dd3fce4998cb,0
4c17ea5abfdedeb0a9bb255dae18153b,1
4c2cbe0b122e038d273a38124444f23a,3
4c43b5c13c40ed2f0f15865c289ba6dc,0
4c4d4cac9045be24f6a5a1c15452bb8a,0
4c6190fe0dda12a0e0c1bee6fab19f6a,0
4c633ce0a2f6839758a43ccf51610db3,0
4cbf6a7060c36919aa19a5acc2b0c5b8,0
4ccbee670804ceecc8962513aa9cc56c,0
4d05d5ffbd9f42af85d1925caf19305d,4
4d2d11a11d8483fe44731df536f9aee5,3
4d3aa7bcaf197233d5f8b97c329ceb6c,2
4df3017adc36e0f0ee308fc077f97bf7,0
4df3640e580f1673af9bdb15d4fb8fca,0
4e000309d2402818dce83755c02b0c4f,0
4e0844b322b3a2b1b61b922cb021a9ac,0
4e4e04675a77ba8464d8b5742a911da1,0
4e71513c3430d5735f308d88cafdcdf1,0
4e8b4f23a9dc6b7d863146a2129f753f,2
4eb58460e69c7fb5dddd2edd0377d5bc,1
4ede9c8bf733376f48f2602b8a01a790,4
4ef0863628c0110ac3eb389528c63a96,4
4efd916f534a8744ef5c4d26a2a13949,0
4f00cbdcab28792cb5bf38ce421710e0,3
4f328d5764438ee7c3ed45032490377a,0
4f89826c4ce9d7e8f657aaea9b698918,4
4f8b8a1a834947291916ded7188dc9ad,0
4fae965a334fafd4ff5fa16a8afcabd6,3
4fed40a7a15644cb829ed2286d4f8b54,4
5014d109439c6d75a414cf6ee2425fc1,2
501dffd17558b174bec69e32dca64209,0
501e5a685c547f255a4e783f972f485b,0
504b7e53f4a7c1bfadc57b0f10ac5406,0
5078f6005d27975907c7232e116c1ba0,2
508464c65b0ba35fcaa81488208ada89,0
50be63450163997d1214391f51682a26,3
50e0f3abec139b0ceadf525d57ff3ab3,0
50fc8aa5fddc030b4a1807e062f80588,0
510182871adec3df4779a2557ab7dc3d,4
5160807e4bbf1f3eb1305b54efc96de0,2
519c6b3ae24e2dc597073fdb91c9a2d7,4
51f3332198e12121f80912621ca701b0,2
520301f9c34545862dc7f534c2e14490,0
521e88be83a2a916583878a40f98fb29,2
5274e0a5a70076a8ae34397a01fc4077,1
52a0a12d9c3e1480e5521f5b25e55252,2
52e745e120b087410e506bb11d4a7db6,0
52fe84f529756d010e3b74ffbc3ff5ef,0
5313fd6d4e4afc913e74292f949b6fb0,3
536e68a83761c0ccde2967d615514af3,0
5379e5401850c0f27ce581c4d44dc4ee,2
53822993b8f37970a1d6dfa7994cf56e,4
539578fece10731410c64a37c9f8d1f2,4
53e5c35ab87828818f4615de59bc84bd,0
5409d20f5e79df106fb08a4b0d1e1d59,3
5440106db0d3ddd015c99d61ae27163c,0
54584b85885277ddd103626227c063b3,0
54c37b1cbe8967030372065209521b94,4
54cc860771ca34fd4f3d597c151b896e,3
54f0b0df1121428c5bdb86961c8e6baa,1
5510ffc60c3eb1fdec46568acae8edff,3
5519b29dd993284669788f5475e89ca5,0
551d598de213174270cd6df51ab6c429,3
5575af09841ce0b553981df0a952fcd8,0
55f7624013dd762fbb61e409b8e1fde8,2
565322439b5f2102a4642e0c1874c835,4
568bf7423913190d72273372c428a538,4
569709bd0cd90f26c4c7aa270d80a3db,0
56a6cadd8486e68eda91cfef6660d456,3
56cb9738e1cf8da1490db630a1c7118b,0
576538c0870e6f95994961d1afba9bec,2
577cbd325b9ea280fd73dbf277eec75b,0
57de8fd3e740933d5c6ba2bd6e4a3fb2,0
57e904c5016ea727b3659da193d1dfa6,1
57f935174c8e6bdd636c255befd87fae,0
57faf106107a318806e908446c432c95,0
584248a3b2691780f0023125e42d9456,2
58477b1e458d7dbf06f82b182b0fc39b,4
586371005c822410ada47adf0c0f0c28,2
58def66b7fdab33640ed1ff422b55ddc,0
58ecb8dd957dd5c2c8bf546331cc275a,0
590dc41bf03457488e9b92a7376e0ac4,1
593734737f0b98d4cc0d9ad71a9e033b,2
59722c90cb0e20e9d9fd535fa5aabba0,0
598a9f05f82ef45b11c1328d8103f028,4
59bb5661f086fff435bdfdfb19331e72,0
59ce9bc3e07f56a99964d53386838bf7,4
59e229717303cffca83b3f1cf4db51a7,4
59eb6f0aaa9b8d85e403701ec4034379,1
59eccd0059d2fcb7ce7cf7446456bec8,2
5a571c7e8512f03e671fbe3a107f56c8,0
5a621be6771ca30185e55554e88bae14,3
5ab87da2afff0326255fb2ec5a449ae9,4
5aded95e907951cff50ff7a084fa3143,1
5af0dbdaab492307016e3f5f2c1a110a,0
5af7d4c4df996d67620eddc1933b650b,1
5b35c44b1b474f81e43637a4d5152e73,2
5b6892d8e57ac8dddf0ac2af9e43d723,4
5b88b49966079ad4bbc85774e9a145fb,2
5b9dc143c785c1aa2b057e9fec091f2d,0
5bdb3034e2152fd74fa2a14f08a44da1,3
5c13f65fef26431b19965afd4886d53d,0
5c74925c3cf5cf8d3eab153048baef37,4
5c86e06530056428a6e36aa142be7d97,3
5d142c0b89a2ab2c337425aa0a72c5c0,0
5d2ff3965451623b2883f643e724bc2f,0
5d413fd1735b545ddd08aa6286dfbbe4,2
5d6f7c1c7c2a09e9d70372165a6be157,4
5db9312e7d153a60aa09ef94329342f2,2
5dd1207a70a7fbaa4a2a226364cc65e7,2
5e0b3484b9b7c5f0c5173f86d4002cd7,4
5e11b2fc185ba47a4e547f561166eb1a,3
5e40e9276e1c529d1899edbf6e317f98,0
5e5bf6bfdd44cac13516ad60c005aad4,2
5edfcc20fa88537eacd2b64c1c47e736,0
5eea1b86a8343b288b4e860f599fc82b,4
5f0608f981721a718393dbada04032cd,3
5f0e8836a66b0fce003b70b7cb34e29f,4
5f21b3fe491c50d310d44752eeca9cd1,3
5f3275428d038dc22136e5a5ebf1bf33,3
5fa691acda6a27ab08b5e52ca00dfa4a,4
6003d0981714fb57e1ceb166b68c0f61,1
602707cda423663d4d8e7d74fab5fef8,0
6086c902b2b51f9cde1e723b2a3334c8,0
60b21d4ef6c45035343b60a85e01ace8,4
60b5e9bee2fe16cb5a0dc8a1484e3ff6,4
60c75c9de1b392f049d75a6a7dfc7b4c,4
60d3b89b7cbca6c0b778042fc5854761,4
60d7e46b2b9002817bf5f6ee7dd01645,0
617606fbf4ce667355f96a2af917492a,4
61772be581232c8bc99e1d40a0c69676,2
618f5d1c24eeba757d531d5969c5dede,0
61bb4bb0987299ce5e318997212e0847,0
61e2c4b0c95fdc062e7247fd8c3fcd27,0
6224d4ec9e9c1df010273d3c3b0ab22a,0
6238892f92896a2a3618361e72d0da64,0
6250509f8c3966d191dfe03dbd058b5b,4
62648e0a646cd49f622ea3bee7d83b04,4
62661bd57965731b22d8b6b3925ae5cd,4
6292792dd68b22c22dd2ce0f0b2efbab,0
62cd94cf408b51d178bc9c195843ad81,0
6360569913e45e3924d47017c6efd270,0
6368f304c1b798bf4b13094ec80b4e4f,4
6372cd49448b48572101c0b3fb45ea94,4
637e0a91752856b74c9d4e9e1b250ba2,3
63b8c32e2f9a50b873ac4ae73be99b19,1
6495a970d8c62d1afcf99423f3645a8d,0
64f25e456664bb0568a11533dbe042f4,1
64ff99d7ff4d15ab3e9a26916d059c59,0
65044429cbefd3762a3393d4beb2007d,3
652042c61123fcb074b91464b6a5d324,4
654eb3e167a010af283a793d8f4ac73c,1
65830d3644788f0332d27e52307cd2e2,0
659716b4d99b26c3660fa960f64961ee,1
66063973f89b10e9e548efec371e9cf3,0
661962eb366c550ddad18b3b65c1bb73,4
6645132c28e10e5946e496227ae86dc2,2
666c6e7d964c87cea6aed5e705ba972d,4
6673c80003c373c93171a662f000114f,1
66ae57abefd76954c241c4254091786e,1
66bfd6582dbc9f0e26b4bad4fa0d3e6d,4
66d9bfc3c2193238ea6480709583e36e,1
66f2e89a64bff77a772d047991bf045c,4
672cbb579d213fdad66b13e3ddfe7843,1
673f4bbd4373181c617e5cf291ce806e,4
674d85e9aa6c834db80cc0a68420764b,0
679a86ecc8d239d9ffa544bbcbcd5bdf,0
6853dd43e5046ad8c44e6adc5285f3fa,2
6854628f922dab4b230b7382eaccb8b1,4
687adbe9318c2e14b423d3765a09fec3,4
68db878fa18a07c64572e74cc7e16773,1
692fc8939364a0ea5200cc20ce82b919,3
69cec436b931bbec8da04d16c1616c73,2
6a1278fee772f899fc52545e127ca75a,0
6a48466713938859e94946e4237665f8,0
6a70f4ad8551be99925830b034a6039f,1
6aa54cd9bde1f8dca769d45396d83160,0
6ab40a8eedf1c66a5438bbe0609d5017,1
6adb9f816695566d206c37b992808f34,1
6ae51ddd79be1fc379290104f3d9f6e1,0
6b32e301dbe508ab61fe07df432c8ba8,3
6b3986b99d1a95009833ee1af79c48ad,0
6b71e94e80c674d3983862f64303b890,4
6be8252f8802754fb142f9b3a8759e2e,2
